,input_claim_ids,used_words_and_synonyms
545,tweet-sno-545,"['profoundly', 'deeply', 'sadden', 'decision', 'decisiveness', '.', 'produce', 'grow', 'one', 'matchless', 'winner', 'achiever', '–', 'seek', 'search', 'try', 'injury', 'damage', 'harm', 'state', 'country', 'nation', 'area', 'weaken', 'sabotage', 'de-escalate', 'dampen', 'democracy', 'majority_rule', '.', 'federal_bureau_of_investigation', 'american', 'american_english', 'people', 'citizenry', 'multitude', 'deserve', 'better', 'bettor', 'good', 'full', 'estimable', 'beneficial', 'adept', 'dear', 'dependable', 'effective', 'well', '.']"
546,tweet-sno-546,"['’', 'thirteen', 'old_age', 'long_time', 'days', 'year', 'class', 'old', 'erstwhile', 'honest-to-god', 'previous', ',', 'school', 'educate', 'e', '!', '!', '!', '😂', 'j', 'j', 'n', 'l', '#', 'g', '#', 'winning', 'win', 'acquire', 'gain', 'succeed', 'victorious', 'fetching']"
547,tweet-sno-547,"['f', 'movie', 'photograph', 'departure', 'passing', 'going', 'travel', 'go', 'become', 'run', 'proceed', 'sound', 'function', 'run_low', 'move', 'survive', 'die', 'belong', 'start', 'blend', 'fit', 'rifle', 'plump', 'fail', 'about', 'around', 'approximately', 'round', '*', 'thirteen', 'year', 'class', 'old', 'erstwhile', 'honest-to-god', 'previous', '*', 'little', 'small', 'fiddling', 'short', 'l', 'purportedly', 'name', 'appoint', 'mention', 'identify', 'list', 'diagnose', 'p', 'y', 'favorite', 'darling', 'front-runner', 'favored', 'actor', 'p', 'occupation', 'job', 'problem', 'caper', 'subcontract', 'speculate', '.', 'actually', 'like', 'wish', 'science', 'skill', '.', 'alike', 'comparable', 'child', 'kid', 'kyd', 'pull_the_leg_of', '.', 'full_moon', 'full', 'wax', 'entire', 'broad', 'wide', 'fully', 'attach', 'bind', 'impound', 'affiliated', 'attached', '.', '’', '.']"
548,tweet-sno-548,"['player', 'musician', 'actor', 'privation', 'lack', 'need', 'wish', 'desire', 'want', 'privilege', 'prerogative', 'devising', 'qualification', 'making', 'make', 'induce', 'cause', 'produce', 'draw', 'create', 'gain', 'do', 'form', 'reach', 'construct', 'name', 'have', 'lay_down', 'hold', 'take', 'stool', 'cook', 'seduce', 'million', 'dollar', 'n', ',', 'league', ',', 'let', 'permit', 'allow', 'leave', 'admit', 'give_up', 'disrespect', 'contempt', '.', 'great', 'bang-up', 'capital', 'big', 'american', 'american_english', 'flag', 'masthead', 'iris', 'pin', 'sag', 'ease_up', '(', 'state', 'country', 'nation', 'area', ')', 'base', 'stand', 'rack', 'point_of_view', 'stall', 'bandstand', 'digest', 'resist', 'national', 'home', 'anthem', 'hymn', '.', ',', '’', 'open_fire', 'fire', 'displace', 'arouse', 'burn', 'fuel', 'discharged', '.', 'discovery', 'find', 'detect', 'determine', 'witness', 'line_up', 'discover', 'rule', 'receive', 'recover', 'find_oneself', 's', 'e', '!']"
549,tweet-sno-549,"['a', 'beat', 'pulse', 'rhythm', 'beatnik', 'meter', 'drum', 'tick', 'pulsate', 'outwit', 'perplex', 'exhaust', 'all_in', 'apparent', 'a', '.']"
550,tweet-sno-550,"['.', 'r', '’', 'video', 'video_recording', 'television', 'shooting', 'shot', 'stroke', 'scene', 'injection', 'nip', 'guess', 'snapshot', 'blastoff', 'shoot', 'blast', 'film', 'dart', 'tear', 'photograph', 'inject', 'fritter', 'changeable', 'steal', 'a', 'add', 'lend', 'total', 'fake', 'imposter', 'juke', 'forge', 'fudge', ""talk_through_one's_hat"", 'bogus', 'caption', 'subtitle', '.', 'delete', 'erase', 'edit', 'publicly', 'correct', 'right', 'chastise', 'compensate', 'discipline', 'decline', 'adjust', '.']"
551,tweet-sno-551,"['one', 'matchless', 'fellow', 'dandy', 'proverb', 'saw', 'power_saw', 'see', 'understand', 'witness', 'visualize', 'learn', 'watch', 'meet', 'determine', 'visit', 'attend', 'go_steady', 'examine', 'experience', 'interpret', 'today', 'nowadays', '#', 'p', 'rally', 'beat_up', 'call_up', 'muster', 'tease', 'heterosexual', 'straight', 'straightaway', 'uncoiled', 'true', 'square', 'neat', 'directly', 'nazi', 'national_socialist', 'tattoo', '.']"
552,tweet-sno-552,"['presidential', 'blessing', 'approval', 'numbers', 'numbers_pool', 'number', 'act', 'phone_number', 'numeral', 'issue', 'total', 'count', 'good', 'commodity', 'full', 'estimable', 'beneficial', 'adept', 'dear', 'dependable', 'effective', 'well', 'thoroughly', '–', 'strong', 'potent', 'impregnable', 'solid', 'hard', 'firm', 'economy', ',', 'military', 'e', 'e', '.', 'better', 'bettor', 'o', 'point', 'detail', 'degree', 'item', 'compass_point', 'period', 'decimal_point', 'distributor_point', 'indicate', 'orient', 'charge', 'steer', 'bespeak', 'luff', 'target', 'sharpen', ',', 'army_for_the_liberation_of_rwanda', 'far', '.', 'winning', 'win', 'acquire', 'gain', 'succeed', 'victorious', 'fetching', 'every', 'front', 'battlefront', 'front_man', 'presence', 'movement', 'reason', 'rationality', 'cause', 'argue', 'blue', 'blue_sky', 'bluing', 'amobarbital_sodium', 'gloomy', 'blasphemous', 'aristocratic', 'wave', 'beckon', 'brandish', 'roll', 'curl', ',', 'might', 'red', 'bolshevik', 'loss', 'crimson', '!']"
553,tweet-sno-553,"['take', 'lead', 'assume', 'bring', 'choose', 'accept', 'fill', 'consider', 'necessitate', 'film', 'remove', 'consume', 'learn', 'claim', 'aim', 'carry', 'lease', 'subscribe', 'contain', 'drive', 'contract', 'photograph', 'yesterday', 'two', 'deuce', 'guy', 'ridicule', 'delaware', ',', 'ohio', 'trump', 'cornet', 'outdo', 'rally', 'beat_up', 'call_up', 'muster', 'tease', '.', 'memorize', 'teach', 'determine', '.']"
554,tweet-sno-554,"['wilson', ',', 'repeatedly', 'boo', 'audience', 'hearing', 'consultation', 'assorted', 'respective', 'diverse', 'versatile', 'reason', 'rationality', 'cause', 'argue', '(', 'include', 'admit', 'saying', 'state', 'allege', 'suppose', 'read', 'order', 'pronounce', 'say', 'e', 'good', 'commodity', 'full', 'estimable', 'beneficial', 'adept', 'dear', 'dependable', 'effective', 'well', 'thoroughly', 'christian', ')', 'describe', 'report', 'trace', 'identify', 'about', 'closely', 'kill', 'stamp_out', 'toss_off', 'bed', 'seam', 'layer', 'sleep_together', 'go_to_bed', 'man', 'serviceman', 'homo', 'valet', 'world', 'interrupt', 'break', 'transgress', 'break_in', 'violate', 'better', 'unwrap', 'fail', 'dampen', 'separate', 'demote', 'bankrupt', 'collapse', 'break_dance', 'pause', 'crack', 'fracture', 'broke', 'home', 'dwelling', 'home_plate', 'base', 'family', ',', 'desire', 'want', 'wanted', 'cherished', 'killing', '.', 'able', 'shoot', 'blast', 'film', 'dart', 'tear', 'photograph', 'inject', 'fritter', 'load', 'laden', 'loaded', 'affluent', 'besotted', 'gun', 'artillery', 'gunman', 'grease-gun', 'accelerator', 'keep', 'continue', 'prevent', 'observe', 'retain', 'sustain', 'restrain', 'keep_open', 'preserve', 'unbroken', '.']"
555,tweet-sno-555,"['american', 'american_english', 'natural', 'lifelike', 'right', 'right_field', 'correct', 'proper', 'good', 'veracious', 'properly', 'mighty', 'justly', 'correctly', 'talk', 'speak', 'address', 'protest', 'freely', ';', 'throw', 'shed', 'give', 'project', 'bewilder', 'hurl', 'hold', 'confuse', 'molotov', 'perm', 'cocktail', 'beat', 'pulse', 'rhythm', 'beatnik', 'meter', 'drum', 'tick', 'pulsate', 'outwit', 'perplex', 'exhaust', 'all_in', 'people', 'citizenry', 'multitude', 'assemble', 'meet', 'peacefully', 'concealment', 'hiding', 'hide', 'shroud', 'obscure', 'buttocks', 'behind', 'mask', 'masquerade', 'dissemble', 'disguise', '.', 'bill', 'circular', 'poster', 'beak', 'charge', 'placard', 'attention_deficit_disorder', 'add', 'lend', 'total', 'punishment', 'penalty', 'd', 'civil', 'legislative_act']"
556,tweet-sno-556,"['earlier', 'early', 'sooner', 'in_the_first_place', '#', 'north_atlantic_treaty_organization', 'acme', 'peak', 'summit', 'trump', 'cornet', 'outdo', 'state', 'allege', 'suppose', 'read', 'order', 'pronounce', 'say', 'aforesaid', 'germany', '‘', 'prisoner', 'captive', 'r', '’', 'german', 'news', 'news_program', 'newsworthiness', 'response', 'reaction', 'answer', 'reception', 'reply', '.', '#', 'l']"
557,tweet-sno-557,"['left', 'left_field', 'leave', 'exit', 'entrust', 'bequeath', 'impart', 'forget', 'leftover', 'preliminary', 'hearing', 'earshot', 'listening', 'hear', 'learn', 'listen', 'y', 'a', ',', 'one', 'matchless', 'accused', 'accuse', 'charge', 'killer', 'cause_of_death', 'killer_whale', 'madison', 'county', 'murder', 'grandma', '1', '.']"
558,tweet-sno-558,"['george', 'l', 'brand', 'shuffle', 'make', 'induce', 'cause', 'produce', 'draw', 'create', 'gain', 'do', 'form', 'reach', 'construct', 'name', 'have', 'lay_down', 'hold', 'take', 'stool', 'cook', 'seduce', 'mess', 'fix', 'batch', 'trump', 'cornet', 'outdo', '’', 'hollywood', 'star', 'ace', 'headliner', 'asterisk', 'star_topology', 'leading', '!', '😱']"
559,tweet-sno-559,"['hello', 'hawaii', 'a', 'thanks', 'thank', 'sharing', 'communion', 'share', 'partake', '.', 'entrance', 'capture', 'floor', 'shock', 'deck', ',', 'reverse', 'contrary', 'adverse', 'internet', 'belief', 'impression', '’', 'plan', 'design', 'designed', 'stop', 'arrest', 'stop_consonant', 'period', 'diaphragm', 'catch', 'blockage', 'discontinue', 'break', 'check', 'intercept', 'end', 'barricade', 'hold_on', 'people', 'citizenry', 'multitude', 'run', 'running', 'track', 'scat', 'operate', 'function', 'range', 'campaign', 'play', 'tend', 'prevail', 'carry', 'guide', 'ply', 'hunt', 'race', 'move', 'melt', 'ladder', 'linear', '.', '’', 'show', 'display', 'appearance', 'prove', 'testify', 'picture', 'express', 'indicate', 'read', 'usher', 'achieve', 'tile', '.', 'besides', 'wholly', 'completely', 'flat', 'flatcar', 'apartment', 'categoric', 'compressed', 'bland', 'two-dimensional', 'directly', 'truly', 'actually', 'in_truth', 'very', 'semen', 'come', 'arrive', 'issue_forth', 'hail', 'fall', 'total', 'occur', 'derive', 'do', 'life', 'animation', 'liveliness', 'biography', 'life_sentence', 'lens', '.']"
560,tweet-sno-560,"['’', 'pearl', 'bone', 'drop', 'clasp', 'clutch', 'batch', 'clutch_bag', 'seize', 'cling_to', 'sudden', 'unravel', 'ravel', 'run', 'society', 'club', 'company', ',', '’', 'note', 'bill', 'eminence', 'notice', 'owner', 'cookie', 'shop', 'store', 'memory', 'storehouse', 'name', 'call', 'shout', 'visit', 'address', 'bid', 'predict', '“', 'crumb', 'rotter', 'get', 'become', 'receive', 'arrive', 'bring', 'experience', 'pay_back', 'have', 'induce', 'grow', 'contract', 'make', 'drive', 'catch', 'scram', 'draw', 'perplex', 'get_down', 'suffer', 'beget', '”', 'refuse', 'defy', 'deny', 'resist', 'reject', 'service', 'military_service', 'avail', 'servicing', 'serve', 'overhaul', 'j', 'b', '2', 'r', ',', 'besides', 'smallish', 'college', 'town', 'township', 'v', 'enjoy', 'bask', 'republican_party', 'praise', '.', 'close', 'close_up', 'conclude', 'closed', 'shut', '2', '.']"
561,tweet-sno-561,"['h', 'd', 'chief_executive_officer', 'matthew', 'l', 'say', 'state', 'allege', 'suppose', 'read', 'order', 'pronounce', ':', '“', 'decision', 'decisiveness', 'move', 'motion', 'travel', 'go', 'be_active', 'act', 'affect', 'motivate', 'operations', 'operation', 'process', 'mathematical_process', 'hundred', '%', 'establish', 'base', 'free-base', 'based', 'president', 'president_of_the_united_states', 'trump', 'cornet', 'outdo', 'duty', 'tariff', '.', 'mister', 'know', 'acknowledge', 'sleep_together', 'nothing', 'economics', 'evening', 'flush', 'even', 'tied', 'lupus_erythematosus', 'less', 'trade', 'deal', 'craft', 'trade_wind', 'barter', '.', 'man', 'serviceman', 'homo', 'valet', 'world', 'm', '”', '#', 'm', 'd', 'r', 'c', 'republican_party']"
562,tweet-sno-562,"['“', 'truly', 'actually', 'in_truth', 'very', '’', 'care', 'caution', 'concern', 'wish', 'manage', 'worry', ',', 'uracil', 'uranium', 'u', '?', '”', 'write', 'publish', 'compose', 'spell', 'written', 'scripted', 'back', 'rear', 'spinal_column', 'binding', 'second', 'bet_on', 'm', '’', 'jacket', 'crown', ',', 'mention', 'refer', 'consult', 'denote', 'fake', 'imposter', 'juke', 'forge', 'fudge', ""talk_through_one's_hat"", 'bogus', 'news', 'news_program', 'newsworthiness', 'medium', 'culture_medium', 'metier', '.', 'm', 'learn', 'memorize', 'teach', 'determine', 'erudite', 'knowing', 'conditioned', 'dishonest', 'corruptible', ',', 'rightfully', 'sincerely', 'longer', 'long', 'retentive', 'farseeing', '!']"
563,tweet-sno-563,"['’', 'black', 'disgraceful', 'd', 'medium', 'culture_medium', 'metier', 'exploit', 'overwork', 'exploited', 'photograph', 'little', 'small', 'fiddling', 'short', 'girl', 'female_child', 'daughter', 'girlfriend', 'push', 'energy', 'push_button', 'advertise', 'tug', 'crusade', 'press', 'agenda', '.', 'separate', 'distinguish', 'divide', 'classify', 'break', 'discriminate', 'branch', 'detached', 'separated', 'disjointed', 'ma', '.', 'separation', 'interval', 'legal_separation', 'fact', '.', 'd', 'articulation', 'union', 'join', 'connect', 'p', 'fix', 'repair', 'localization', 'fasten', 'specify', 'cook', 'pay_back', 'fixate', 'sterilize', 'situate', 'interrupt', 'transgress', 'break_in', 'violate', 'better', 'unwrap', 'fail', 'dampen', 'demote', 'bankrupt', 'collapse', 'break_dance', 'pause', 'crack', 'fracture', 'broken', 'immigration', 'system', 'arrangement', 'organization', '.', '#', 'c']"
564,tweet-sno-564,"['rake', 'rip', 'rent', 'rend', 'b', 'trump', 'cornet', 'outdo', 'mother', 'beget', ""'"", 'weaponry', 'coat_of_arms', 'arm', 'weapon', 'branch', 'sleeve', 'put_option', 'put', 'frame', 'invest', 'place', 'arrange', 'cage', 'batting_cage', 'pedophile', 'see', 'understand', 'witness', 'visualize', 'learn', 'watch', 'meet', 'determine', 'visit', 'attend', 'go_steady', 'examine', 'experience', 'interpret', 'base', 'stand', 'rack', 'point_of_view', 'stall', 'bandstand', 'digest', 'resist', 'giant', 'colossus', 'giant_star', 'elephantine', 'asshole', 'arse', 'married', 'marry', 'marital', '.', 'ninety', 'million', 'people', 'citizenry', 'multitude', 'street', 'weekend', 'state', 'country', 'nation', 'area', '.', 'fuck', 'sleep_together', '—', 'peter', 'cock', 'henry', 'fonda', '(', 'i', ')', 'june', 'twenty', ',', '2', '’', 'clearly', 'intelligibly', 'distinctly', 'sick', 'vomit', 'ill', 'nauseated', 'brainsick', 'disgusted', 'pale', 'ghastly', 'person', 'individual', 'e', 'internet', 'b', 'rather', 'preferably', 'quite', 'attack', 'fire', 'approach', 'assail', 'eleven', 'year', 'class', 'old', 'erstwhile', 'honest-to-god', 'previous', 'like', 'wish', 'alike', 'comparable', 'bully', 'strong-arm', 'browbeat', 'bang-up', 'coward', '’', 'choice', 'picking', 'cream', 'woof', 'pick', 'blame', 'clean', 'foot', 'pluck', 'peck', 'nibble', 'spot', 'bit', 'moment', 'piece', 'morsel', 'snatch', 'act', 'bite', 'sting', 'bigger', 'large', 'big', 'bad', 'boastful', 'adult', '.', 'l', '.']"
565,tweet-sno-565,"['use', 'function', 'consumption', 'habit', 'manipulation', 'practice', 'holy_place', 'holy', 'bible', 'scripture', 'justify', 'apologize', 'absolve', 'separation', 'interval', 'legal_separation', 'child', 'parent', 'rear', 'ignorant', 'crying', 'insult', 'diss', 'god', 'deity', 'idol', '’', 'word', 'news', 'discussion', 'parole', 'son', 'password', 'give_voice', '’', 'see', 'understand', 'witness', 'visualize', 'learn', 'watch', 'meet', 'determine', 'visit', 'attend', 'go_steady', 'examine', 'experience', 'interpret', 'ministry', '.']"
566,tweet-sno-566,"['m', ',', 'happening', 'happen', 'find', 'illegal', 'immigrant', '.', 'o', ',', 'law', 'jurisprudence', 'police', 'pass', 'travel_by', 'legislate', 'elapse', 'run', 'spend', 'guide', 'communicate', 'evanesce', 'exceed', 'sink', 'fall', 'authorize', 'die', 'excrete', '2', 'senate', 'united_states_senate', 'vote', 'right_to_vote', '9', 'like', 'wish', 'clinton', ',', 'f', ',', 's', ',', 'b', ',', 'r', 'favor', 'party_favor', 'prefer', 'privilege', '–', 'populace', 'public', '1', '–', '2']"
567,tweet-sno-567,"['t', 'read', 'take', 'learn', 'understand', 'populace', 'public', 'law', 'jurisprudence', 'police', '1', 'pass', 'travel_by', 'legislate', 'elapse', 'run', 'happen', 'spend', 'guide', 'communicate', 'evanesce', 'exceed', 'sink', 'fall', 'authorize', 'die', 'excrete', 'november', 'twenty-five', ',', '2', 'democrat', '.', 'd', 'trump', 'cornet', 'outdo', '.', 'enforce', 'torah', 'write', 'publish', 'compose', 'spell', 'written', 'scripted', 'people', 'citizenry', 'multitude', 'whine', 'snivel', '.', 'put_option', 'put', 'frame', 'invest', 'place', 'arrange', 'patriotic', 'pantie', 'protect', 'state', 'country', 'nation', 'area', 'grateful', 'president', 'president_of_the_united_states']"
568,tweet-sno-568,"['travel', 'go', 'become', 'run', 'proceed', 'sound', 'function', 'run_low', 'move', 'survive', 'die', 'belong', 'start', 'blend', 'fit', 'rifle', 'plump', 'fail', 'see', 'understand', 'witness', 'visualize', 'learn', 'watch', 'meet', 'determine', 'visit', 'attend', 'go_steady', 'examine', 'experience', 'interpret', 'i', 'two', 'proverb', 'saw', 'power_saw', 'sign', 'signal', 'signboard', 'sign_of_the_zodiac', 'polarity', 'augury', 'bless', 'gestural', 'outside', 'external', 'outdoor', 'away', 'theater', 'dramaturgy', 'field', '.', 'privation', 'lack', 'need', 'wish', 'desire', 'want', 'thank', 'a', '.', 'wife', 'diagnose', 'epilepsy', 'greatly', 'appreciate', 'prize', '!', 'a', 'cherry', 'cerise', 'red', 'hill', 'mound']"
569,tweet-sno-569,"['major', 's', 'jordan', 'brook', 'creek', 'movie', 'theater', 'dramaturgy', 'field', 'poster', 'posting', 'mailing', 'post', 'station', 'stake', 'mail', 'epilepsy', 'warning', 'admonition', 'warn', 'admonitory', 'sign', 'signal', 'signboard', 'sign_of_the_zodiac', 'polarity', 'augury', 'bless', 'i', '2', 'thanks', 'thank', 'l', 'united_states', 'uracil', 'uranium', 'u', '.', '❤']"
570,tweet-sno-570,"['proverb', 'saw', 'power_saw', 'see', 'understand', 'witness', 'visualize', 'learn', 'watch', 'meet', 'determine', 'visit', 'attend', 'go_steady', 'examine', 'experience', 'interpret', 'i', 'two', 'today', 'nowadays', 'theater', 'dramaturgy', 'field', 'warning', 'admonition', 'warn', 'epilepsy', 'scene', 'view', 'picture', 'fit', 'setting', 'scenery', 'ticket', 'tag', 'slate', 'area', 'sphere', 'get', 'become', 'receive', 'arrive', 'bring', 'pay_back', 'have', 'induce', 'grow', 'contract', 'make', 'drive', 'catch', 'scram', 'draw', 'perplex', 'get_down', 'suffer', 'beget', '.', 'b', 'great', 'bang-up', 'capital', 'big', 'movie', ',', 'wholly', 'recommend', 'commend', ',', 'might', 'privation', 'lack', 'need', 'wish', 'desire', 'want', 'timid', 'cautious', 'go', 'adam', 'crack', 'travel', 'run', 'proceed', 'sound', 'function', 'run_low', 'move', 'survive', 'die', 'belong', 'start', 'blend', 'rifle', 'plump', 'fail', '.']"
571,tweet-sno-571,"['bring', 'institute', 'lend', 'fetch', 'child', 'kid', 'kyd', 'pull_the_leg_of', '!', 'notice', 'notification', 'poster', 'detect', 'comment', 'sent', 'send', 'mail', 'transport', 'station', 'commit', 'air', 'exhibitor', 'today', 'nowadays', 'disney', '#', 'i', '“', 'i', 'two', 'incorporate', 'hold', 'control', 'contain', 'check', 'sequence', 'succession', 'flash', 'flashing', 'flaunt', 'dart', 'light', 'luminosity', 'sparkle', 'inner_light', 'lighter', 'light_up', 'alight', 'ignite', 'fall', 'unhorse', 'may', 'whitethorn', 'affect', 'involve', 'feign', 'customer', 'susceptible', 'light-sensitive', 'epilepsy', 'photograph', 'sensitivity', '.', '”']"
572,tweet-sno-572,"['separate', 'distinguish', 'divide', 'classify', 'break', 'discriminate', 'branch', 'family', 'class', 'kin', 'syndicate', 'boundary_line', 'margin', 'edge', 'molding', 'border', 'surround', 'bound', 'frame', 'mistake', 'defect', 'demerit', 'fault', 'blame', 'bad', 'regretful', 'badly', 'legislation', 'pass', 'travel_by', 'legislate', 'elapse', 'run', 'happen', 'spend', 'guide', 'communicate', 'evanesce', 'exceed', 'sink', 'fall', 'authorize', 'die', 'excrete', 'democrat', '.', 'security', 'security_system', 'torah', 'law', 'jurisprudence', 'police', 'change', 'switch', 'exchange', 'transfer', 'deepen', 'changed', 'd', '’', 'get', 'become', 'receive', 'arrive', 'bring', 'experience', 'pay_back', 'have', 'induce', 'grow', 'contract', 'make', 'drive', 'catch', 'scram', 'draw', 'perplex', 'get_down', 'suffer', 'beget', 'act', 'work', 'dissemble', 'together', 'in_concert', '!', 'begin', 'depart', 'originate', 'start', 'startle', 'wall', 'rampart', '.']"
573,tweet-sno-573,"['toast', 'salute', 'military', 'leader', 'drawing_card', 'a', 'government', 'regimen', 'disrespectful', 'aweless', 'military_personnel', 'troop', 'parade', 'service', 'military_service', 'avail', 'servicing', 'serve', 'overhaul', '.']"
574,tweet-sno-574,"['drum_sander', 'understate', 'background', 'trump', 'cornet', 'outdo', '’', 'salute', 'toast', 'north', 'union', 'korean', 'military', 'official', '“', 'park', 'common', 'coarse', 'courtesy', '”']"
575,tweet-sno-575,"['happen', 'find', 'government', 'politics', 'belief', 'impression', 'believe', 'think', 'people', 'citizenry', 'multitude', '“', 'i', '”', 'child', 'kid', 'kyd', 'pull_the_leg_of', 'cage', 'batting_cage', '.']"
576,tweet-sno-576,"['expression', 'look', 'spirit', 'search', 'front', 'attend', 'expect', 'count', 'negotiation', ',', 'buttocks', 'behind', 'scene', 'view', 'picture', 'fit', 'setting', 'scenery', '#', 'g', 'acme', 'peak', 'summit', '.']"
577,tweet-sno-577,"['step', 'mistreat', 'pace', 'real_number', 'real', 'actual', 'substantial', 'veridical', 'very', 'hair', ""hair's-breadth"", 'haircloth', ',', 'b', 'wage', 'pay', 'give', 'pay_up', 'yield', 'thousand', '.']"
578,tweet-sno-578,"[',', 'apparently', 'obviously', ',', 'jet', 'k', 'fountain', 'coal-black', 'lithium', 'li', 'fifty-one', 'agony', 'suffering', 'distress', 'suffer', 'digest', 'hurt', 'miserable', '“', 'hyperthyroidism', 'spinal_anesthesia', 'spinal', 'problem', 'trouble', '”', '❤', ':']"
579,tweet-sno-579,"['j', 'rothschild', 'give', 'yield', 'hold', 'render', 'impart', 'establish', 'sacrifice', 'pass', 'grant', 'move_over', 'feed', 'contribute', 'collapse', 'afford', 'address', 'speech', 'manner_of_speaking', 'lecture', ""actor's_line"", 'language', 'recently', 'china', 'taiwan', 'chinaware', 'universe', 'world', 'earth', 'populace', 'worldly_concern', 'global', '’', 'rich', 'fat', 'deep', 'full-bodied', 'ample', 'people', 'citizenry', 'multitude', '…', 'please', 'share', 'parcel', 'contribution', 'plowshare', 'partake', '.']"
580,tweet-sno-580,"['truly', 'actually', 'in_truth', 'very', 'privation', 'lack', 'need', 'wish', 'desire', 'want', 'peace', '?', 'lashkar-e-taiba', 'let', 'permit', 'get', 'lease', '’', 'prohibition', 'ban', 'bachelor_of_arts_in_nursing', 'banish', 'weapon', '’', 'populate', 'live', 'survive', 'exist', 'be', 'know', 'alive', 'bouncy', 'hot', 'fear', 'concern', 'reverence', 'war', '.']"
581,tweet-sno-581,"['heavy', 'fleshy', 'clayey', 'dense', 'big', 'intemperate', 'grave', 'arduous', 'heart', 'center', 'kernel', 'affection', 'announce', 'pass', 'passing', 'passage', 'travel_by', 'legislate', 'elapse', 'run', 'happen', 'spend', 'guide', 'communicate', 'evanesce', 'exceed', 'sink', 'fall', 'authorize', 'die', 'excrete', 'ephemeral', 'casual', 'extremely', 'deputy', 'marshall', 'marshal', 'p', ',', '2', 'veteran', 'seasoned', 'b', 'sheriff', '’', 'office', 'agency', 'function', 'position', ',', 'department', 'detention', '.', 'p', ',', 'fifty-three', ',', 'fail', 'residence', 'residency', 'mansion', '.', 'thank', 'service', 'military_service', 'avail', 'servicing', 'serve', 'overhaul', ',', '.']"
582,tweet-sno-582,"['“', 'ripening', 'aging', 'age', 'senesce', 'gorilla', 'confront', 'much', 'a_lot', 'virile', 'male', 'potent', ',', 'new', 'fresh', 'raw', 'newfangled', 'modern', 'newly', 'a', ',', 'show', 'display', 'appearance', 'prove', 'testify', 'picture', 'express', 'indicate', 'read', 'usher', 'submissiveness', 'training', 'dressing', 'prepare', 'dress', 'groom', 'a', ',', 'gesture', 'gesticulate', 'actually', 'conceited', 'bootless', 'attempt', 'attack', 'try', 'undertake', 'old', 'erstwhile', 'honest-to-god', 'previous', 'humiliate', 'younger', 'young', 'youthful', 'unseasoned', 'r', '”', '—', 'j', 'goodall']"
583,tweet-sno-583,"['c', 'news', 'news_program', 'newsworthiness', 'delete', 'erase', 'edit', '“', 'official', 'royal', 'imperial', 'baby', 'child', 'pamper', 'announcement', 'proclamation', '”', 'tweet', 'pinch', '’', 'populate', 'live', 'survive', 'exist', 'be', 'know', 'alive', 'bouncy', 'hot', 'television', 'television_receiver']"
584,tweet-sno-584,"['image', 'persona', 'picture', 'prototype', 'trope', 'double', 'effigy', 'visualize', 'look', 'appear', 'tweet', 'pinch', 'j', 'comment', 'gloss', 'president', 'president_of_the_united_states', 'go_around', 'circulate', 'circle', 'mobilize', 'circulating', 'sociable', 'social', 'medium', 'culture_medium', 'metier', '.', 'semen', 'come', 'arrive', 'issue_forth', 'hail', 'fall', 'total', 'occur', 'derive', 'do', 'joy', 'rejoice', 'gladden', 'wholly', 'completely', 'manufacture', 'fabricate', 'fabricated', '.']"
585,tweet-sno-585,"['d', 'compilation', 'roll_up', 'compose', 'compile', 'database', 'journalist', 'diarist', ""'"", 'i', ""'"", 'v', 'f', '—', 'committee', 'protect', '(', 'p', ')', 'april', 'six', ',', '2', 'contempt', 'despite', 'reporter', 'may', 'whitethorn', 'propose', 'hint', 'suggest', 'indicate', ',', 'nothing', 'standard', 'criterion', 'practice', 'exercise', 'drill', 'rehearse', 'commit', 'monitoring', 'monitor', 'current', 'stream', 'event', 'consequence', 'medium', 'culture_medium', 'metier', '.', 'suggestion', 'trace', 'hypnotism', 'otherwise', 'differently', 'fit', 'paroxysm', 'burst', 'suit', 'meet', 'match', 'equip', 'tin', 'canister', 'can', 'foil', 'hydrofoil', 'thwart', 'hat', 'erosion', 'wear', 'break', 'tire', 'exhausting', ',', 'black', 'total_darkness', 'blacken', 'bootleg', 'helicopter', 'conspiracy', 'theorist', '.']"
586,tweet-sno-586,"['david', 'hogg', 'hog', ':', 'lashkar-e-taiba', 'let', 'permit', 'get', 'lease', '’', 'abolish', 'second', 'amendment', '!', '!', 'interviewer', ':', 'necessitate', 'ask', 'command', 'want', 'clear', 'open', 'unclutter', 'clear_up', 'authorize', 'pass', 'net', 'gain', 'acquit', 'clean', 'well-defined', 'absolved', 'clearly', 'backpack', '?', ':', 'absolutely', ',', 'conflict', 'encroach', 'student', 'scholar', 'right', 'right_field', 'correct', '!', '!', '!', 'folks', 'folk', 'tribe', 'family', 'folk_music', ',', '’', 'fake', 'imposter', 'juke', 'forge', 'fudge', ""talk_through_one's_hat"", 'bogus', 's']"
587,tweet-sno-587,"['’', 'photograph', 'departure', 'passing', 'going', 'travel', 'go', 'become', 'run', 'proceed', 'sound', 'function', 'run_low', 'move', 'survive', 'die', 'belong', 'start', 'blend', 'fit', 'rifle', 'plump', 'fail', 'about', 'around', 'approximately', 'round', 'claim', 'david', 'hogg', 'hog', 'attend', 'serve', 'douglas', ',', 'school', 'educate', 'california', '.', '’', 'video', 'video_recording', 'television', 'debunk', ':']"
